query_id,|V|,|E|,avgD,approx.Treewidth,Nodeconnective,diameter,cluster,max_matching,mvc,maxcut,degree_assort,attr_assort
586,10,12,2.4,2,1,5,0.2333333333333333,4,7,10,-0.457142857142857,-0.14285714285714285
587,10,10,2.0,2,1,6,0.15,5,6,8,-0.06382978723404328,-0.2987012987012987
588,10,9,1.8,1,1,9,0.0,5,7,9,-0.12499999999999775,-0.20000000000000004
589,10,9,1.8,1,1,9,0.0,4,7,8,-0.12499999999999775,-0.19999999999999998
590,10,10,2.0,2,1,8,0.16666666666666666,4,7,9,0.16666666666666533,-0.058823529411764726
591,10,9,1.8,1,1,9,0.0,4,7,8,-0.12499999999999775,0.27419354838709675
592,10,10,2.0,2,1,8,0.16666666666666666,4,7,9,-0.11111111111111223,-0.19760479041916174
593,10,11,2.2,2,1,5,0.16666666666666666,4,7,9,-0.269230769230769,-0.1224489795918368
594,10,14,2.8,3,1,6,0.26666666666666666,4,8,11,0.5508021390374326,-0.08011869436201785
595,10,9,1.8,1,1,9,0.0,3,6,9,-0.12499999999999775,-0.16546762589928055
596,10,10,2.0,2,1,6,0.0,4,7,9,-0.11111111111111223,-0.20481927710843378
597,10,10,2.0,2,1,6,0.0,4,7,10,-0.09375000000000216,-0.18343195266272194
598,10,9,1.8,1,1,9,0.0,4,8,8,-0.12499999999999775,-0.051094890510948905
599,10,10,2.0,2,1,5,0.0,4,6,10,-0.37254901960784476,-0.19760479041916174
600,10,9,1.8,1,1,8,0.0,3,6,7,-0.6666666666666665,-0.10769230769230775
601,10,9,1.8,1,1,8,0.0,4,6,9,-0.3333333333333347,-0.07462686567164178
602,10,11,2.2,2,1,6,0.3,4,8,10,-0.3749999999999998,-0.2284263959390864
603,10,9,1.8,1,1,8,0.0,4,7,9,-0.6666666666666665,0.007874015748031496
604,10,11,2.2,2,1,7,0.3333333333333333,5,8,9,-0.269230769230769,-0.052631578947368404
605,10,15,3.0,3,1,4,0.21999999999999997,4,7,12,0.025000000000000525,-0.07416879795396417
606,10,9,1.8,1,1,7,0.0,3,5,8,-0.4651162790697679,-0.0909090909090909
607,10,10,2.0,2,1,6,0.0,4,7,9,-0.05263157894737167,-0.2195121951219513
608,10,9,1.8,1,1,6,0.0,4,5,9,-0.5299999999999999,-0.22727272727272724
609,10,10,2.0,2,1,7,0.0,4,6,9,-0.35802469135802595,-0.14649681528662428
610,10,10,2.0,2,1,6,0.0,4,7,10,-0.562500000000003,-0.09756097560975616
611,10,9,1.8,1,1,6,0.0,4,6,9,-0.5454545454545451,-0.17391304347826086
612,10,10,2.0,2,1,7,0.2333333333333333,4,7,8,-0.6666666666666623,-0.05263157894736844
613,10,10,2.0,2,1,7,0.16666666666666666,4,7,9,0.01960784313725423,-0.1464968152866242
614,10,9,1.8,1,1,7,0.0,3,5,8,-0.4651162790697679,-0.19999999999999998
615,10,10,2.0,2,1,7,0.15,4,6,9,-0.2765957446808521,0.018404907975460072
616,10,9,1.8,1,1,9,0.0,4,7,9,-0.12499999999999775,-0.09923664122137407
617,10,17,3.4,3,2,3,0.45666666666666667,4,8,12,-0.2026768642447426,-0.21428571428571436
618,10,11,2.2,2,1,6,0.13333333333333333,3,5,10,-0.2896551724137931,-0.11235955056179776
619,10,10,2.0,2,1,8,0.0,5,7,10,-0.05263157894737167,0.2546583850931677
620,10,12,2.4,2,1,5,0.3666666666666666,4,7,9,-0.37142857142857283,-0.08108108108108107
621,10,9,1.8,1,1,9,0.0,4,5,8,-0.12499999999999775,-0.035971223021582746
622,10,12,2.4,2,1,5,0.15,3,6,10,-0.25874125874125836,-0.1659919028340081
623,10,9,1.8,1,1,9,0.0,4,7,8,-0.12499999999999775,0.023255813953488372
624,10,10,2.0,2,1,5,0.0,4,5,8,-0.38297872340425554,0.20000000000000004
625,10,14,2.8,3,1,3,0.49333333333333335,4,7,10,-0.48484848484848686,-0.03067484662576687
626,10,12,2.4,3,1,7,0.35,4,7,9,0.4782608695652168,-0.1379310344827587
627,10,10,2.0,2,1,4,0.0,4,5,10,-0.45000000000000034,-0.1612903225806452
628,10,11,2.2,2,1,6,0.22000000000000003,4,6,9,-0.17129629629629647,-0.15789473684210525
629,10,11,2.2,2,1,6,0.21666666666666665,4,7,9,-0.035294117647058476,-0.08374384236453204
630,10,11,2.2,2,1,7,0.0,5,8,11,0.1538461538461559,-0.14150943396226415
631,10,11,2.2,2,1,6,0.16666666666666666,4,5,10,-0.3968253968253999,-0.14691943127962084
632,10,10,2.0,2,1,7,0.0,4,6,10,-0.3829787234042556,-0.139240506329114
633,10,12,2.4,3,1,6,0.0,5,9,12,0.08695652173912707,-0.1629955947136564
634,10,10,2.0,2,1,7,0.0,4,7,9,-0.11111111111111223,0.06432748538011696
635,10,9,1.8,1,1,8,0.0,5,7,8,-0.3333333333333347,-0.1571428571428571
636,10,9,1.8,1,1,9,0.0,4,6,8,-0.12499999999999775,-0.22727272727272724
637,10,10,2.0,2,1,5,0.0,4,6,9,-0.17647058823529554,-0.20481927710843378
638,10,10,2.0,2,1,6,0.08333333333333333,4,6,9,-0.047619047619048095,-0.07784431137724555
639,10,9,1.8,1,1,9,0.0,5,7,8,-0.12499999999999775,-0.03597122302158273
640,10,13,2.6,3,1,4,0.2733333333333334,4,6,11,-0.30383480825958664,-0.032490974729241874
641,10,12,2.4,2,1,5,0.0,5,8,12,-0.09090909090909019,-0.2222222222222223
642,10,9,1.8,1,1,7,0.0,3,5,9,-0.4318181818181821,-0.18248175182481752
643,10,9,1.8,1,1,8,0.0,4,6,8,-0.3333333333333347,-0.17391304347826086
644,10,10,2.0,2,1,7,0.0,4,6,9,-0.17647058823529554,-0.15384615384615388
645,10,9,1.8,1,1,8,0.0,4,5,8,-0.6666666666666665,-0.058823529411764705
646,10,10,2.0,2,1,7,0.1,4,7,9,0.019607843137254024,-0.20481927710843378
647,10,11,2.2,2,1,4,0.08333333333333333,4,7,10,-0.15238095238095142,-0.0050761421319796786
648,10,13,2.6,3,1,5,0.0,5,7,13,0.09999999999999953,-0.1655172413793104
649,10,11,2.2,2,1,8,0.19999999999999998,4,7,10,0.365384615384618,-0.18048780487804877
650,10,14,2.8,3,1,4,0.15999999999999998,4,6,13,-0.07207207207207175,-0.2136222910216719
651,10,12,2.4,2,1,5,0.2766666666666667,4,6,10,-0.3809523809523798,-0.1234042553191489
652,10,10,2.0,2,1,7,0.1,4,6,9,0.21568627450980304,-0.21212121212121215
653,10,10,2.0,2,1,7,0.16666666666666666,4,6,8,-0.37254901960784753,-0.058823529411764726
654,10,11,2.2,2,1,8,0.26666666666666666,4,7,9,0.4358974358974363,-0.12037037037037035
655,10,9,1.8,1,1,6,0.0,3,6,9,-0.5299999999999999,-0.22727272727272724
656,10,11,2.2,2,1,7,0.2333333333333333,4,7,9,-0.031249999999999264,-0.058823529411764656
657,10,9,1.8,1,1,9,0.0,4,6,8,-0.12499999999999775,-0.051094890510948905
658,10,11,2.2,2,1,6,0.16666666666666666,4,7,9,0.1538461538461559,-0.08910891089108912
659,10,9,1.8,1,1,8,0.0,4,7,9,-0.3333333333333347,-0.27559055118110243
660,10,17,3.4,3,1,4,0.5066666666666667,4,8,13,-0.030303030303029735,-0.098989898989899
661,10,12,2.4,3,1,4,0.0,4,8,11,-0.30434782608695665,-0.02369668246445497
662,10,9,1.8,1,1,8,0.0,3,5,8,-0.3333333333333347,-0.05882352941176466
663,10,11,2.2,2,1,6,0.15,5,7,9,-0.26041666666666696,-0.08910891089108912
664,10,10,2.0,2,1,7,0.0,5,7,9,-0.05263157894737167,-0.21212121212121218
665,10,9,1.8,1,1,8,0.0,4,6,9,-0.3333333333333347,-0.043478260869565216
666,10,11,2.2,2,1,6,0.16666666666666666,4,6,10,-0.4807692307692313,-0.16908212560386476
667,10,9,1.8,1,1,8,0.0,4,6,9,-0.3333333333333347,-0.06666666666666667
668,10,9,1.8,1,1,7,0.0,4,6,8,-0.22727272727272738,-0.11627906976744186
669,10,11,2.2,2,1,6,0.16666666666666666,4,6,10,-0.05769230769230891,-0.052631578947368404
670,10,9,1.8,1,1,8,0.0,4,6,7,-0.6666666666666665,-0.19117647058823528
671,10,11,2.2,2,1,5,0.15,3,6,9,-0.4895833333333356,-0.19801980198019803
672,10,11,2.2,2,1,6,0.08333333333333333,4,6,10,-0.031249999999999264,-0.11111111111111116
673,10,14,2.8,3,1,4,0.0,4,6,14,-0.46031746031745985,-0.16293929712460076
674,10,11,2.2,2,1,6,0.15,5,7,10,0.08333333333333333,-0.06796116504854369
675,10,11,2.2,2,1,7,0.4,5,8,9,-0.12820512820512533,-0.17475728155339806
676,10,11,2.2,2,1,6,0.23333333333333334,3,6,9,-0.25714285714285884,-0.11864406779661028
677,10,10,2.0,2,1,5,0.0,4,6,10,-0.42180094786729727,-0.16959064327485382
678,10,9,1.8,1,1,8,0.0,4,7,9,-0.6666666666666665,-0.05109489051094892
679,10,12,2.4,2,1,6,0.35,4,7,10,0.057142857142857224,-0.15200000000000002
680,10,11,2.2,2,1,7,0.2,4,5,10,0.126984126984128,-0.17159763313609466
681,10,12,2.4,2,1,6,0.3633333333333333,4,7,10,-0.07547169811320832,-0.1578947368421053
682,10,9,1.8,1,1,7,0.0,4,6,9,-0.636363636363637,-0.19999999999999998
683,10,9,1.8,1,1,8,0.0,4,6,9,-0.3333333333333347,-0.058823529411764705
684,10,10,2.0,2,1,4,0.0,3,6,9,-0.5499999999999999,-0.09756097560975613
685,10,15,3.0,3,1,4,0.40714285714285714,4,6,13,-0.2895927601809956,-0.18733509234828494
686,10,9,1.8,1,1,8,0.0,4,6,8,-0.3333333333333347,-0.16129032258064502
687,10,9,1.8,1,1,9,0.0,4,7,9,-0.12499999999999775,-0.18248175182481752
688,10,11,2.2,2,1,5,0.18333333333333332,3,5,10,-0.18279569892473072,-0.14285714285714293
689,10,9,1.8,1,1,9,0.0,4,7,8,-0.12499999999999775,-0.18248175182481752
690,10,9,1.8,1,1,8,0.0,4,6,8,-0.3333333333333347,-0.10769230769230768
691,10,12,2.4,2,1,5,0.31666666666666665,4,6,9,-0.04347826086956842,-0.15662650602409642
692,10,9,1.8,1,1,9,0.0,5,7,9,-0.12499999999999775,0.05263157894736842
693,10,10,2.0,2,1,8,0.16666666666666666,5,8,9,0.16666666666666533,-0.17647058823529416
694,10,11,2.2,2,1,6,0.0,4,7,10,0.15384615384615527,-0.21
695,10,12,2.4,2,1,4,0.25,3,5,10,-0.32558139534883784,-0.11864406779661017
696,10,10,2.0,2,1,6,0.0,4,6,8,-0.11111111111111223,-0.19205298013245034
697,10,10,2.0,2,1,6,0.0,4,6,10,-0.4285714285714284,-0.0322580645161291
698,10,11,2.2,2,1,5,0.0,4,7,11,0.05714285714285783,-0.08910891089108912
699,10,9,1.8,1,1,7,0.0,3,5,8,-0.6744186046511633,-0.18248175182481752
700,10,10,2.0,2,1,7,0.0,4,6,9,-0.3888888888888899,0.018404907975460072
701,10,9,1.8,1,1,7,0.0,4,6,9,-0.22727272727272738,-0.23664122137404578
702,10,14,2.8,2,1,5,0.46333333333333326,4,7,11,-0.1666666666666653,-0.08737864077669906
703,10,10,2.0,2,1,7,0.15,4,5,8,-0.17021276595744744,-0.15606936416184972
704,10,9,1.8,1,1,9,0.0,4,6,9,-0.12499999999999775,-0.06666666666666667
705,10,15,3.0,3,1,4,0.23333333333333334,5,8,14,0.047619047619044466,-0.13513513513513514
706,10,9,1.8,1,1,8,0.0,3,6,9,-0.6666666666666665,-0.208955223880597
707,10,9,1.8,1,1,8,0.0,4,7,9,-0.3333333333333347,-0.23664122137404578
708,10,11,2.2,2,1,5,0.0,4,6,10,-0.05769230769230891,-0.13615023474178406
709,10,10,2.0,2,1,6,0.21666666666666665,4,7,8,-0.3829787234042563,0.030303030303030266
710,10,9,1.8,1,1,9,0.0,4,6,9,-0.12499999999999775,-0.05109489051094892
711,10,16,3.2,3,1,5,0.38,4,6,14,-0.0789980732177264,-0.15056179775280898
712,10,11,2.2,2,1,7,0.15,5,8,9,-0.035294117647058476,-0.18627450980392152
713,10,12,2.4,2,1,4,0.2,4,7,11,-0.1142857142857141,-0.20000000000000004
714,10,11,2.2,2,1,5,0.0,4,7,9,-0.05769230769230891,-0.30810810810810807
715,10,11,2.2,2,1,6,0.2333333333333333,5,7,9,-0.4102564102564149,-0.19801980198019803
716,10,10,2.0,2,1,8,0.16666666666666666,4,6,9,0.16666666666666533,-0.19047619047619052
717,10,9,1.8,1,1,4,0.0,3,4,9,-0.5,-0.2180451127819549
718,10,10,2.0,2,1,7,0.0,4,6,10,-0.3888888888888899,0.018404907975460107
719,10,11,2.2,2,1,7,0.0,5,8,11,0.15384615384615527,-0.1111111111111112
720,10,9,1.8,1,1,6,0.0,4,5,9,-0.5299999999999999,-0.24615384615384614
721,10,10,2.0,2,1,7,0.15,4,6,8,-0.17021276595744744,-0.19999999999999982
722,10,10,2.0,2,1,6,0.16666666666666666,3,6,9,-0.562500000000003,-0.17647058823529416
723,10,10,2.0,2,1,8,0.16666666666666666,5,7,9,0.16666666666666533,-0.14285714285714288
724,10,10,2.0,2,1,7,0.16666666666666666,4,7,9,-0.17647058823529554,-0.18343195266272194
725,10,10,2.0,2,1,7,0.15,4,6,9,-0.17021276595744744,-0.058823529411764726
726,10,11,2.2,2,1,6,0.1,4,7,10,0.1538461538461559,3.392348130799089e-17
727,10,9,1.8,1,1,7,0.0,4,6,9,-0.4318181818181819,-0.1571428571428571
728,10,9,1.8,1,1,7,0.0,5,7,9,0.0,-0.051094890510948905
729,10,9,1.8,1,1,9,0.0,4,7,8,-0.12499999999999775,-0.1707317073170732
730,10,9,1.8,1,1,7,0.0,4,7,9,0.0,-0.22727272727272724
731,10,9,1.8,1,1,8,0.0,3,6,9,-0.3333333333333347,-0.2089552238805971
732,10,10,2.0,2,1,7,0.16666666666666666,3,5,9,-0.5686274509803901,-0.18343195266272194
733,10,11,2.2,2,1,7,0.33333333333333337,4,6,9,0.15384615384615502,-0.15789473684210525
734,10,9,1.8,1,1,7,0.0,3,6,9,-0.4651162790697679,-0.17391304347826086
735,10,12,2.4,2,1,4,0.14333333333333334,4,8,11,-0.3953488372093007,-0.13304721030042924
736,10,11,2.2,2,1,6,0.3,3,5,10,-0.2604166666666678,-0.06280193236714979
737,10,9,1.8,1,1,8,0.0,4,5,8,-0.3333333333333347,-0.1408450704225352
738,10,13,2.6,3,1,6,0.3333333333333333,4,7,11,0.252873563218389,-0.032490974729241874
739,10,11,2.2,2,1,6,0.0,4,7,11,-0.14583333333333334,-0.24102564102564103
740,10,10,2.0,2,1,8,0.16666666666666666,4,7,9,0.16666666666666533,-0.10429447852760743
741,10,9,1.8,1,1,9,0.0,4,6,9,-0.12499999999999775,-0.21804511278195488
742,10,9,1.8,1,1,9,0.0,4,6,8,-0.12499999999999775,-0.16546762589928055
743,10,10,2.0,2,1,7,0.15,4,6,9,-0.2765957446808521,-0.234567901234568
744,10,12,2.4,2,1,5,0.5866666666666667,3,6,9,-0.47169811320754756,-0.1707317073170732
745,10,9,1.8,1,1,7,0.0,3,5,8,-0.636363636363637,-0.06666666666666667
746,10,10,2.0,2,1,5,0.0,3,6,10,-0.38297872340425554,-0.2195121951219513
747,10,12,2.4,2,1,5,0.2633333333333333,3,5,10,-0.09960159362549889,-0.1139240506329114
748,10,14,2.8,3,1,4,0.0,4,6,14,-0.27272727272727126,-0.11627906976744193
749,10,9,1.8,1,1,8,0.0,4,7,8,-0.3333333333333347,-0.028571428571428567
750,10,10,2.0,2,1,7,0.2166666666666667,4,6,9,-0.11111111111111031,-0.21212121212121218
751,10,11,2.2,2,1,7,0.26666666666666666,5,7,10,-0.05769230769230891,-0.11675126903553297
752,10,10,2.0,2,1,8,0.0,4,6,10,-0.3888888888888899,-0.058823529411764726
753,10,9,1.8,1,1,8,0.0,4,6,9,-0.3333333333333347,0.030769230769230767
754,10,10,2.0,2,1,6,0.16666666666666666,4,7,9,0.01960784313725423,-0.11801242236024849
755,10,9,1.8,1,1,9,0.0,4,7,7,-0.12499999999999775,-0.08270676691729323
756,10,12,2.4,2,1,4,0.19999999999999998,4,6,11,-0.19999999999999976,-0.07317073170731714
757,10,9,1.8,1,1,9,0.0,5,7,8,-0.12499999999999775,0.1290322580645161
758,10,9,1.8,1,1,8,0.0,5,7,8,-0.3333333333333347,-0.099236641221374
759,10,10,2.0,2,1,7,0.0,5,8,8,-0.05263157894737167,-0.18343195266272194
760,10,10,2.0,2,1,8,0.16666666666666666,4,7,9,0.16666666666666533,-0.22699386503067487
761,10,9,1.8,1,1,9,0.0,4,8,8,-0.12499999999999775,-0.14893617021276595
762,10,12,2.4,2,1,6,0.15,5,8,10,-0.24444444444444585,-0.17551020408163265
763,10,11,2.2,2,1,6,0.15,4,6,9,-0.03125000000000009,-0.16346153846153846
764,10,9,1.8,1,1,8,0.0,4,7,9,-0.6666666666666665,-0.09923664122137403
765,10,10,2.0,2,1,8,0.16666666666666666,4,6,9,0.16666666666666533,-0.10429447852760736
766,10,14,2.8,2,1,5,0.58,4,7,10,-0.10043668122271016,-0.15976331360946744
767,10,10,2.0,2,1,8,0.16666666666666666,4,6,9,0.16666666666666533,-0.20481927710843376
768,10,10,2.0,2,1,6,0.16666666666666666,4,6,9,-0.61904761904762,-0.006289308176100635
769,10,13,2.6,2,1,4,0.41,3,5,11,-0.6425992779783394,-0.17770034843205576
770,10,11,2.2,2,1,4,0.0,4,7,10,-0.3554502369668251,-0.0050761421319796786
771,10,19,3.8,5,1,5,0.5333333333333333,5,8,13,0.46370967741935354,-0.17207792207792205
772,10,10,2.0,2,1,6,0.0,4,7,9,-0.37254901960784753,-0.06508875739644976
773,10,10,2.0,2,1,7,0.0,4,7,8,-0.3888888888888899,-0.19760479041916174
774,10,10,2.0,2,1,7,0.2333333333333333,4,8,8,-0.3888888888888899,-0.20481927710843378
775,10,15,3.0,3,2,4,0.45999999999999985,4,6,12,-0.38888888888888845,-0.12299465240641708
776,10,11,2.2,2,1,6,0.1,4,7,9,0.1538461538461559,-0.11111111111111112
777,10,10,2.0,2,1,8,0.0,5,7,10,-0.11111111111111355,0.012345679012345623
778,10,9,1.8,1,1,9,0.0,5,8,9,-0.12499999999999775,-0.18248175182481752
779,10,10,2.0,2,1,5,0.0,3,5,10,-0.4285714285714284,-0.11111111111111115
780,10,10,2.0,2,1,7,0.2166666666666667,5,8,8,-0.35802469135802595,0.04191616766467066
781,10,10,2.0,2,1,8,0.16666666666666666,4,5,8,-0.11111111111111223,-0.19047619047619052
782,10,13,2.6,3,1,6,0.27999999999999997,4,7,10,0.10162601626016245,-0.11032028469750894
783,10,10,2.0,2,1,7,0.23333333333333334,5,8,9,-0.3888888888888899,-0.08433734939759037
784,10,13,2.6,2,1,5,0.33333333333333337,4,7,11,-0.04597701149425453,-0.1345454545454546
785,10,9,1.8,1,1,6,0.0,3,5,9,-0.6363636363636367,-0.05109489051094892
786,10,9,1.8,1,1,7,0.0,3,6,9,-0.4651162790697679,-0.051094890510948905
787,10,12,2.4,3,1,6,0.18333333333333332,4,7,10,0.15151515151515133,-0.15662650602409645
788,10,9,1.8,1,1,6,0.0,3,5,8,-0.5299999999999999,-0.11627906976744186
789,10,11,2.2,2,1,7,0.3,4,7,9,-0.03125000000000009,-0.16346153846153846
790,10,9,1.8,1,1,7,0.0,3,6,9,-0.636363636363637,-0.0909090909090909
791,10,10,2.0,2,1,8,0.16666666666666666,4,7,9,-0.11111111111111223,-0.034482758620689655
792,10,9,1.8,1,1,9,0.0,4,8,8,-0.12499999999999775,0.04545454545454542
793,10,12,2.4,2,1,5,0.3,4,6,11,-0.04347826086956842,-0.3031674208144796
794,10,10,2.0,2,1,7,0.0,4,7,10,0.16666666666666533,-0.09756097560975616
795,10,11,2.2,2,1,4,0.13333333333333336,4,6,10,-0.3933333333333332,-0.16908212560386476
796,10,9,1.8,1,1,9,0.0,4,7,9,-0.12499999999999775,-0.14893617021276595
797,10,11,2.2,2,1,7,0.1,4,7,9,0.4358974358974363,0.024630541871921166
798,10,11,2.2,2,1,6,0.3833333333333334,5,8,9,-0.3750000000000002,-0.1523809523809524
799,10,12,2.4,2,1,4,0.2866666666666667,4,7,11,-0.18867924528301977,-0.15283842794759828
800,10,10,2.0,2,1,6,0.15,4,7,9,-0.5238095238095235,-0.2048192771084337
801,10,15,3.0,3,1,4,0.13999999999999999,4,6,14,-0.4150943396226423,-0.07969151670951155
802,10,9,1.8,1,1,8,0.0,4,6,9,-0.3333333333333347,-0.19117647058823528
803,10,10,2.0,2,1,7,0.0,4,7,10,-0.3888888888888899,0.03614457831325301
804,10,9,1.8,1,1,6,0.0,4,6,9,-0.363636363636364,-0.25217391304347825
805,10,12,2.4,2,1,4,0.21666666666666665,4,7,10,-0.3407821229050273,-0.14782608695652172
806,10,11,2.2,2,1,5,0.0,4,7,9,0.15384615384615527,-0.18048780487804877
807,10,10,2.0,2,1,6,0.16666666666666666,3,5,9,-0.8095238095238106,-0.1042944785276074
808,10,9,1.8,1,1,9,0.0,4,6,8,-0.12499999999999775,0.038167938931297704
809,10,11,2.2,2,1,7,0.1,3,6,10,0.1538461538461559,-0.22222222222222224
810,10,10,2.0,2,1,6,0.16666666666666666,3,6,9,-0.562500000000003,-0.09090909090909097
811,10,12,2.4,2,1,6,0.4666666666666667,4,8,9,-0.04347826086956842,-0.2100840336134454
812,10,11,2.2,2,1,6,0.0,5,7,9,-0.29411764705882293,-0.0731707317073171
813,10,10,2.0,2,1,7,0.15,4,7,9,-0.17021276595744744,-0.12500000000000006
814,10,12,2.4,2,1,5,0.19999999999999998,4,7,10,0.11111111111111036,-0.004184100418410027
815,10,16,3.2,3,1,4,0.6133333333333334,3,6,12,-0.0789980732177264,-0.11627906976744186
816,10,9,1.8,1,1,7,0.0,4,7,8,-0.636363636363637,-0.07462686567164178
817,10,10,2.0,2,1,7,0.15,4,7,8,-0.38297872340425554,-0.15384615384615394
818,10,10,2.0,2,1,5,0.0,4,6,9,-0.5686274509803901,-0.2422360248447204
819,10,10,2.0,2,1,7,0.0,4,7,9,-0.11111111111111223,-0.17647058823529416
820,10,11,2.2,2,1,5,0.15,3,6,10,-0.3749999999999998,-0.058823529411764656
821,10,12,2.4,2,1,6,0.41666666666666663,4,6,10,-0.6969696969696969,-0.1383399209486166
822,10,12,2.4,3,1,6,0.16666666666666666,3,6,11,0.03030303030302809,-0.03448275862068967
823,10,10,2.0,2,1,7,0.16666666666666666,4,5,8,-0.5686274509803901,-0.058823529411764726
824,10,15,3.0,3,1,4,0.55,4,8,12,-0.009280742459396467,-0.1568123393316195
825,10,10,2.0,2,1,7,0.16666666666666666,3,5,8,-0.17647058823529554,-0.18343195266272194
826,10,20,4.0,4,1,4,0.518095238095238,5,9,16,-0.1600429645542422,-0.1046511627906977
827,10,9,1.8,1,1,8,0.0,3,6,7,-0.6666666666666665,-0.17391304347826086
828,10,10,2.0,2,1,7,0.15,3,6,8,-0.38297872340425554,-0.11801242236024853
829,10,19,3.8,3,1,4,0.47285714285714286,5,8,15,-0.16141356255969422,-0.1816693944353519
830,10,11,2.2,2,1,6,0.2333333333333333,4,6,9,-0.15238095238095126,-0.22842639593908626
831,10,9,1.8,1,1,8,0.0,4,7,9,-0.3333333333333347,-0.099236641221374
832,10,13,2.6,2,1,5,0.4533333333333334,5,7,10,-0.2500000000000001,-0.05263157894736847
833,10,10,2.0,2,1,7,0.0,4,8,10,0.16666666666666533,0.00621118012422354
834,10,9,1.8,1,1,9,0.0,5,7,8,-0.12499999999999775,-0.02439024390243906
835,10,12,2.4,2,1,4,0.07666666666666666,4,7,11,-0.060465116279069454,-0.20502092050209206
836,10,10,2.0,2,1,8,0.16666666666666666,4,7,9,0.16666666666666533,-0.19760479041916174
837,10,10,2.0,2,1,7,0.15,4,5,8,-0.17021276595744744,-0.1320754716981133
838,10,9,1.8,1,1,9,0.0,5,7,9,-0.12499999999999775,-0.11724137931034483
839,10,10,2.0,2,1,8,0.16666666666666666,4,7,9,-0.11111111111111223,-0.16279069767441864
840,10,17,3.4,4,1,3,0.2066666666666667,4,7,15,-0.330960854092527,-0.09930715935334886
841,10,13,2.6,2,1,4,0.19666666666666666,4,6,10,-0.2816901408450705,-0.1901408450704226
842,10,10,2.0,2,1,7,0.16666666666666666,4,6,8,-0.37254901960784753,-0.15606936416184972
843,10,11,2.2,2,1,6,0.15,4,7,9,0.08333333333333333,-0.15183246073298434
844,10,16,3.2,3,2,4,0.4033333333333333,4,6,13,0.20567375886524822,-0.10599078341013825
845,10,9,1.8,1,1,9,0.0,4,7,8,-0.12499999999999775,-0.18248175182481752
846,10,10,2.0,2,1,6,0.16666666666666666,3,5,9,-0.562500000000003,0.04191616766467066
847,10,9,1.8,1,1,8,0.0,4,7,9,-0.3333333333333347,0.1692307692307692
848,10,10,2.0,2,1,6,0.15,4,7,9,-0.4285714285714291,0.012345679012345791
849,10,15,3.0,3,1,3,0.0,4,7,15,-0.5463917525773206,-0.07969151670951155
850,10,13,2.6,2,1,4,0.38333333333333336,4,6,11,-0.3074712643678158,-0.0985915492957747
851,10,13,2.6,2,1,5,0.25,4,8,10,0.3696969696969693,-0.21702127659574466
852,10,10,2.0,2,1,8,0.16666666666666666,4,7,9,0.16666666666666533,-0.04651162790697675
853,10,9,1.8,1,1,7,0.0,3,5,9,-0.22727272727272738,-0.099236641221374
854,10,12,2.4,2,1,5,0.16666666666666666,4,7,11,-0.04347826086956842,-0.09543568464730288
855,10,10,2.0,2,1,6,0.14333333333333334,4,6,9,-0.37440758293838905,-0.16959064327485382
856,10,9,1.8,1,1,9,0.0,4,7,8,-0.12499999999999775,-0.26562499999999994
857,10,10,2.0,2,1,7,0.16666666666666666,4,6,9,-0.37254901960784753,-0.22699386503067492
858,10,10,2.0,2,1,4,0.0,4,7,9,-0.14285714285714382,-0.038961038961038995
859,10,10,2.0,2,1,6,0.0,4,7,9,-0.05263157894737167,-0.18343195266272194
860,10,10,2.0,2,1,5,0.0,3,5,9,-0.6666666666666674,-0.19760479041916174
861,10,11,2.2,2,1,7,0.16666666666666666,5,7,10,0.15384615384615527,-0.2222222222222222
862,10,11,2.2,2,1,6,0.0,4,8,10,0.15384615384615527,-0.14150943396226415
863,10,9,1.8,1,1,8,0.0,4,5,9,-0.3333333333333347,-0.1571428571428571
864,10,9,1.8,1,1,6,0.0,3,5,9,-0.22727272727272738,-0.10769230769230768
865,10,9,1.8,1,1,7,0.0,4,6,9,-0.4651162790697679,-0.17391304347826086
866,10,12,2.4,2,1,6,0.16666666666666666,4,6,11,-0.27659574468085,-0.26315789473684215
867,10,10,2.0,2,1,6,0.0,4,8,9,-0.05263157894737167,-0.2269938650306749
868,10,11,2.2,2,1,5,0.0,4,6,10,-0.1282051282051273,-0.07317073170731707
869,10,9,1.8,1,1,8,0.0,3,5,8,-0.6666666666666665,0.038167938931297704
870,10,9,1.8,1,1,7,0.0,4,5,9,0.0,-0.19008264462809912
871,10,10,2.0,2,1,8,0.0,4,7,10,-0.05263157894737167,0.17159763313609463
872,10,9,1.8,1,1,7,0.0,4,6,9,-0.4318181818181821,-0.0359712230215827
873,10,11,2.2,2,1,6,0.13333333333333333,3,6,10,-0.1956521739130433,-0.06280193236714975
874,10,10,2.0,2,1,8,0.16666666666666666,4,7,8,0.16666666666666533,-0.09756097560975607
875,10,12,2.4,2,1,5,0.23333333333333334,3,5,10,-0.2121212121212125,-0.18032786885245902
876,10,9,1.8,1,1,8,0.0,4,7,8,-0.3333333333333347,-0.208955223880597
877,10,9,1.8,1,1,9,0.0,4,6,8,-0.12499999999999775,-0.17073170731707313
878,10,9,1.8,1,1,8,0.0,5,8,9,-0.3333333333333347,-0.1571428571428571
879,10,9,1.8,1,1,8,0.0,4,6,8,-0.3333333333333347,-0.01408450704225352
